Timestamp,What is your age?,What is your gender?,Where do you study?,How many students are there in your class?,Physical,Verbal,Cyber,Racial,Social,Classroom,Restroom,Hallway,School/College Bus,Gym/Sportsroom,Social Media,Home,Neighbourhood,Best Friends,Friends (Male),Friends (Female),Teachers,Parents,Relatives,Neighbours,Weight,Height,Skin Color,Have you ever carried a weapon to school?,Have you ever hit or pushed someone?,Have you ever insulted or threatened someone online?,Have you ever played a prank which upset someone?,How often do you miss school because you feel unsafe or uncomfortable,How often do you miss school for no good reason?,How often do you indulge in these activities?,"How often do you try to obtain money/possessions, other than the ones provided by your parent/guardian?","How often have you had your property stolen, or deliberately damaged?",How often have you stolen or deliberately damaged someone's property?,How often are you involved in a physical fight?,How often do you experience depression?,How often do you experience suicidal thoughts?,Outcome
11-25-2019 20:16:15,22,Male,College/University,305,3,3,1,1,1,5,10,10,7,7,5,10,9,8,9,4,5,9,7,6,7,10,9,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:16:49,16,Male,High School (Grade 9 - Grade 12),40,7,4,2,1,4,6,9,7,7,10,6,4,8,10,8,3,5,3,4,4,5,3,5,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:18:38,15,Male,High School (Grade 9 - Grade 12),N/A,7,8,6,7,1,2,7,2,8,1,8,7,6,8,8,6,4,4,3,7,4,9,3,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Possible Bully
11-25-2019 20:18:41,16,Female,High School (Grade 9 - Grade 12),53,1,1,1,1,1,10,8,8,8,5,8,10,8,10,10,10,7,7,6,5,1,1,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 20:18:53,19,Male,College/University,55,1,1,1,1,1,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 20:19:29,21,Male,College/University,61,8,10,7,1,1,10,10,10,10,10,7,10,10,10,10,7,5,8,7,6,7,10,8,Never,Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 20:19:46,18,Male,College/University,50,3,3,1,2,1,4,5,2,1,4,6,4,5,8,7,6,5,3,2,1,1,2,7,Every day,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Every day,Every day,Not a bully
11-25-2019 20:21:53,21,Male,College/University,30,1,10,2,1,1,1,4,1,5,7,10,10,10,10,10,10,10,10,6,6,5,8,10,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Regularly (1 or 2 times a week),Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Every day,Not a bully
11-25-2019 20:23:38,22,Female,College/University,40,5,10,1,5,1,10,8,8,5,6,10,5,1,10,10,7,4,4,5,1,10,6,10,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Possible Bully
11-25-2019 20:27:38,20,Female,College/University,N/A,3,2,1,1,1,5,8,7,8,7,6,9,5,9,9,9,6,10,1,2,7,7,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 20:27:58,20,Male,College/University,20,4,8,3,1,1,7,8,8,8,8,7,10,8,8,8,7,8,10,8,8,10,8,10,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:29:14,18,Male,College/University,52,1,4,2,1,1,9,10,10,10,9,10,10,10,10,10,10,8,10,9,9,10,10,9,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:32:15,22,Male,College/University,35,6,6,7,4,7,7,3,9,5,6,2,10,7,8,8,6,2,10,9,8,6,8,7,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Every day,Regularly (1 or 2 times a week),Possible Bully
11-25-2019 20:33:14,15,Female,High School (Grade 9 - Grade 12),50,1,7,1,1,5,9,8,9,7,9,7,10,8,10,9,10,10,10,9,6,3,5,7,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:33:27,14,Female,High School (Grade 9 - Grade 12),63,3,2,3,4,5,10,8,7,9,9,10,10,9,10,10,10,10,10,8,8,9,10,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 20:34:01,18,Male,College/University,56,2,4,1,3,2,9,8,8,9,8,8,10,8,9,8,6,7,10,5,6,3,8,4,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:39:02,20,Female,College/University,29,3,2,1,1,2,5,7,7,8,8,4,9,7,9,8,8,6,9,4,3,7,7,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 20:39:08,18,Male,College/University,N/A,4,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,9,10,7,7,6,9,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 20:39:19,15,Male,High School (Grade 9 - Grade 12),14,5,7,1,1,3,10,10,8,10,6,10,10,10,10,10,10,6,8,7,4,9,9,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:39:54,19,Male,College/University,50,3,4,2,3,3,8,9,3,2,7,3,8,8,8,9,8,6,7,7,6,10,10,9,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 20:44:13,22,Male,College/University,51,6,3,1,1,1,6,9,7,6,10,5,9,1,8,8,8,5,6,1,1,6,3,4,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 20:45:13,18,Male,College/University,65,1,1,1,1,1,7,7,7,10,10,8,10,10,10,10,10,8,6,5,5,5,5,5,Never,Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 20:45:34,18,Male,College/University,N/A,1,6,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Never,Never,Not a bully
11-25-2019 20:47:14,17,Male,High School (Grade 9 - Grade 12),N/A,7,9,2,1,5,9,5,7,7,6,2,9,7,10,10,7,5,6,4,3,6,6,5,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Possible Bully
11-25-2019 20:48:16,21,Male,College/University,55,1,2,1,2,1,10,10,10,10,5,4,10,10,8,6,6,7,5,7,8,6,6,8,Never,Never,Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:50:27,18,Male,College/University,62,1,2,1,1,1,8,9,9,9,9,9,9,9,9,10,1,9,10,9,2,8,7,8,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,N/A,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:52:13,22,Female,College/University,N/A,1,1,1,1,1,10,9,10,10,10,10,10,9,10,10,10,9,10,10,9,7,5,9,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 20:54:07,17,Male,High School (Grade 9 - Grade 12),60,4,7,4,7,5,3,4,2,6,2,3,10,10,5,10,7,3,2,1,1,7,8,8,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Every day,Every day,Never,Never,Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Every day,Possible Bully
11-25-2019 20:54:43,17,Male,High School (Grade 9 - Grade 12),20,1,7,1,1,1,5,8,2,1,3,10,10,6,10,10,10,1,3,2,1,7,8,9,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 20:54:53,22,Female,College/University,97,1,1,1,1,2,5,1,5,6,5,6,8,8,10,8,9,8,10,7,6,5,7,7,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
11-25-2019 21:02:16,13,Female,Middle School (Grade 6 - Grade 8),42,3,2,1,1,5,5,6,5,5,4,10,10,4,9,7,8,6,7,5,1,4,9,10,Never,Regularly (1 or 2 times a week),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Every day,Regularly (1 or 2 times a week),Not a bully
11-25-2019 21:03:14,19,Female,College/University,100,3,3,1,1,5,6,9,7,8,5,5,10,6,9,8,9,5,8,5,4,8,6,6,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:04:05,21,Female,College/University,40,4,7,2,5,5,2,6,6,7,3,8,10,9,8,7,6,3,8,4,4,3,5,6,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Possible Bully
11-25-2019 21:08:22,18,Female,High School (Grade 9 - Grade 12),46,1,3,1,1,1,8,9,6,8,8,5,10,10,10,10,9,7,10,10,9,4,9,9,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Not a bully
11-25-2019 21:09:12,16,Male,High School (Grade 9 - Grade 12),55,3,1,1,1,1,5,5,5,6,7,3,8,7,9,9,6,4,10,5,5,3,8,7,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 21:10:43,20,Female,College/University,170,1,4,1,1,3,4,4,8,9,3,7,8,5,9,9,5,7,8,7,5,4,4,7,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:11:51,19,Female,College/University,12,1,2,1,1,1,6,7,7,8,7,5,8,6,6,6,6,6,8,8,7,7,7,8,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:12:14,20,Female,College/University,150,1,1,1,1,1,5,5,7,6,6,7,10,6,9,8,8,8,10,8,6,4,3,4,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 21:16:15,15,Male,High School (Grade 9 - Grade 12),40,7,9,3,3,1,10,10,7,9,10,10,10,10,10,8,6,7,10,8,8,10,9,7,Never,Every day,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 21:18:37,22,Female,College/University,95,1,5,1,1,1,7,4,5,5,5,7,8,5,9,10,7,6,8,6,5,5,3,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:22:05,18,Female,College/University,N/A,2,5,2,1,1,10,10,10,10,10,10,10,9,10,10,10,8,10,6,4,10,10,9,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 21:22:57,22,Male,College/University,60,1,8,2,4,1,8,10,8,10,5,10,10,4,10,8,7,7,9,6,6,4,8,2,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:23:08,21,Female,College/University,36,7,8,8,9,10,7,6,10,9,4,5,10,9,10,10,10,10,10,9,6,7,6,5,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Every day,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 21:24:57,19,Female,College/University,80,8,5,2,2,1,10,10,10,10,10,6,10,10,10,10,10,10,10,10,10,10,10,8,Every day,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:27:09,22,Female,College/University,50,1,1,1,1,1,9,9,9,9,8,6,10,8,10,6,10,8,10,8,8,7,9,8,Never,Every day,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:27:52,18,Male,College/University,68,3,6,1,4,1,10,8,7,8,10,8,10,7,9,8,8,9,7,7,6,9,9,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Regularly (1 or 2 times a week),Not a bully
11-25-2019 21:27:56,20,Female,College/University,126,2,6,1,1,1,4,5,7,8,9,5,7,10,10,9,10,6,8,5,4,10,10,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Every day,Regularly (1 or 2 times a week),Not a bully
11-25-2019 21:34:22,14,Male,High School (Grade 9 - Grade 12),44,4,1,1,1,1,8,5,7,10,10,5,10,10,9,9,5,6,10,7,5,3,9,10,Never,Every day,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Not a bully
11-25-2019 21:34:32,15,Male,High School (Grade 9 - Grade 12),31,7,6,3,4,4,10,5,6,7,7,10,10,10,10,6,10,4,10,6,4,5,10,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 21:34:33,19,Male,College/University,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 21:34:58,20,Female,College/University,70,1,1,1,1,1,8,10,4,1,3,3,6,7,10,10,10,6,3,1,1,5,6,5,Never,Never,Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 21:36:46,18,Male,High School (Grade 9 - Grade 12),27,1,8,5,1,2,7,8,8,5,4,10,10,5,10,7,6,4,10,5,4,5,4,9,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:37:30,18,Male,High School (Grade 9 - Grade 12),20,6,8,4,1,1,9,10,8,10,8,9,10,10,10,10,9,7,7,5,4,10,10,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 21:38:28,21,Male,College/University,60,4,7,1,1,1,5,6,6,9,10,8,10,9,10,9,8,4,6,1,1,4,4,7,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:40:36,20,Male,College/University,22,6,4,1,2,1,5,8,6,7,8,8,10,2,8,7,5,4,7,5,3,6,8,8,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:45:56,18,Male,High School (Grade 9 - Grade 12),N/A,7,10,1,1,1,6,10,9,9,5,10,10,1,10,6,5,4,2,1,1,1,10,1,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Every day,Never,Sometimes ( 1 or 2 times a month),Sometimes (1 or 2 times a month),Every day,Sometimes (1 or 2 times a month),Every day,Sometimes (1 or 2 times a month),Not a bully
11-25-2019 21:46:27,15,Male,High School (Grade 9 - Grade 12),44,1,6,1,5,3,6,7,10,10,10,8,10,10,6,4,6,10,10,10,7,10,4,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:47:38,22,Female,College/University,N/A,1,5,1,4,1,10,10,10,10,5,3,10,5,10,6,10,5,10,7,9,3,10,8,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Regularly (1 or 2 times a week),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 21:48:59,18,Male,College/University,70,6,7,1,2,5,10,8,10,10,10,9,10,10,10,10,8,7,10,9,9,4,10,10,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Regularly (1 or 2 times a week),Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 21:49:14,18,Female,College/University,120,1,3,1,1,1,10,7,10,9,8,8,10,7,10,8,10,9,10,9,9,6,7,7,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:52:01,19,Female,College/University,66,5,6,5,1,1,7,6,8,6,3,8,8,8,9,9,9,7,7,4,6,4,7,9,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 21:53:04,19,Male,College/University,N/A,4,8,8,5,1,5,8,5,4,6,4,8,6,8,8,4,5,10,1,3,5,4,4,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Possible Bully
11-25-2019 21:53:33,18,Female,College/University,N/A,1,6,1,2,1,1,6,1,3,1,10,10,2,10,10,10,5,1,2,2,1,1,1,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Every day,Never,Never,Never,Never,Never,Every day,Every day,Not a bully
11-25-2019 21:55:50,17,Female,High School (Grade 9 - Grade 12),27,1,1,1,1,2,6,5,5,10,7,9,10,10,6,9,8,6,10,7,5,8,9,10,Never,Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Regularly (1 or 2 times a week),Never,Never,Never,Never,Never,Regularly (1 or 2 times a week),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 21:57:27,19,Female,College/University,N/A,1,1,1,1,1,10,6,5,5,8,9,9,6,10,10,10,7,10,4,8,10,7,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 22:00:02,19,Male,College/University,30,1,1,1,1,1,9,5,1,1,1,5,10,7,10,10,9,5,10,1,1,8,10,6,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Never,Never,Not a bully
11-25-2019 22:01:57,19,Male,College/University,N/A,4,8,8,5,1,5,8,5,4,6,4,8,6,8,8,4,5,10,1,3,5,4,4,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Possible Bully
11-25-2019 22:03:12,18,Male,High School (Grade 9 - Grade 12),100,4,4,2,1,1,8,7,7,10,10,9,10,9,10,10,9,6,6,5,4,10,10,6,Never,Sometimes ( 1 or 2 times a month),Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
11-25-2019 22:10:24,18,Female,College/University,100,3,5,1,1,1,6,5,3,5,4,6,8,4,9,8,8,6,9,4,2,9,9,9,Never,Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 22:10:37,19,Male,College/University,60,1,1,1,1,2,8,5,9,6,8,7,10,9,10,9,8,7,8,7,6,5,10,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not a bully
11-25-2019 22:13:24,18,Female,College/University,98,1,5,1,1,1,4,4,4,7,4,8,10,6,10,10,10,8,8,6,3,1,5,8,Never,Sometimes ( 1 or 2 times a month),Sometimes ( 1 or 2 times a month),Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 22:14:01,18,Female,College/University,100,1,1,1,1,1,9,9,9,9,9,8,10,9,10,9,10,8,10,9,7,10,9,10,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Sometimes ( 1 or 2 times a month),Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Never,Not a bully
11-25-2019 22:15:12,18,Female,College/University,100,1,1,1,1,1,9,10,8,7,6,5,8,7,10,8,9,5,7,7,6,10,7,10,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes (1 or 2 times a month),Sometimes (1 or 2 times a month),Not a bully
